datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2016-09-19 16:15:03-03"	UnB	UB	132948	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Cordeiro, I"	1984				386A		"Silva, JS"	1975	04	28			"Southern America"	Brasil	"São Paulo"	"São Paulo"	"Parque Estadual das Fontes do Ipiranga"	0	0	-46.6300010681152	-23.5400009155273	53584												"Flores amarelas.; Árvore 12m."	
"2015-12-02 09:56:04-02"	UnB	UB	132949	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Cordeiro, I"	1983				840		"Barros, F"	1983	06	09			"Southern America"	Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso, margens do Rio Sítio Grande"	0	0	-47.9199981689453	-25.0100002288818	37574												"Frutos imaturos verdes."	
"2016-09-19 16:15:03-03"	UnB	UB	132950	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Cordeiro, I"					416		"Romaniuc Neto, S"	1986	03	18			"Southern America"	Brasil	"São Paulo"	Cananéia	"Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574												"Flores amarelas.; Árvore 5m."	
"2018-07-13 14:12:17-03"	UnB	UB	132951	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Alves, MV"	1991				714		"Sakane, M"	1977	11	24			"Southern America"	Brasil	"São Paulo"	"Mogi Guaçu"	"Pádua Sales, Reserva Biológica da Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												"Frutos.; Árvore 4m."	
"2016-09-19 16:15:03-03"	UnB	UB	132965	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Cordeiro, I"	2001				2995		"Barros, F"	2000	02	08			"Southern America"	Brasil	"São Paulo"	Itararé	"Rodovia SP-250, Km 5, beira do Rio Verde"	0	0	-49.3400001525879	-24.1100006103516	27729												"Frutos imaturos de cor verde, maduros castanhos.; Arvoreta 2m."	
"2016-09-19 16:15:04-03"	UnB	UB	132987	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2009				1975		"Kirizawa, M"	1987	12	08			"Southern America"	Brasil	"São Paulo"	Cananéia	"Parque Estadual da Ilha do Cardoso"	0	0	-47.9199981689453	-25.0100002288818	37574												"Flores amarelas.; Árvore 13m."	
"2015-12-02 09:56:05-02"	UnB	UB	132988	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2009				s.n.		"Hoehne, FC"	1931	12	09			"Southern America"	Brasil	"São Paulo"	"São Paulo"	"Nativa no Parque do Estado e Jardim Botânico"	0	0	-46.6300010681152	-23.5400009155273	53584													
"2018-07-13 14:12:17-03"	UnB	UB	132989	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2009				202		"Melo, MRF"	1980	02	12			"Southern America"	Brasil	"São Paulo"	"Mogi Guaçu"	"Estação Experimental Mogi-Guaçu. Fazenda Campininha"	0	0	-46.9421997070312	-22.372200012207	39309												"Frutos verdes.; Árvore 7m."	
"2016-09-19 16:15:04-03"	UnB	UB	132991	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2009				1957		"Barros, F"	1990	11	21			"Southern America"	Brasil	"São Paulo"	"São Paulo"	"REserva Biológica do Parque Estadual das Fontes do Ipiranga"	0	0	-46.6300010681152	-23.5400009155273	53584												"Frutos imaturos cor verde.; Árvore 10m."	
"2016-09-19 16:15:04-03"	UnB	UB	132995	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2009				SPF13397		"Hoehne, W"	1944	12	19			"Southern America"	Brasil	"São Paulo"	"São Paulo"	"Parque do Estado"	0	0	-46.6300010681152	-23.5400009155273	53584												"Flores amarelas.; Árvore."	
"2016-09-19 16:15:04-03"	UnB	UB	186283	"Pera glabrata"	S	Plantae	Dicotyledoneae			Peraceae	Pera	glabrata		"(Schott) Baill."	"Pastore, JA"	1998	03	27		936		"Robin, MJ; Félix, L"	1998	02	18			"Southern America"	Brasil	"São Paulo"	Ubatuba	"Parque Estadual da Ilha Anchieta, trilha do Saco Grande."	0	0	-45.0699996948242	-23.4300003051758	34265												"Flores amarelas.; Árvore 5m altura.; Mata em regeneração."	
"2019-11-13 16:04:59-03"	UNISANTA	HUSC	2350	"Pera glabrata"	PreservedSpecimen	Plantae	Magnoliophyta			Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I."	2000	02			632		"Martins, S.E.; Sampaio, P.S.P."	2000	02	03				Brasil	"São Paulo"	Bertioga	"Praia do Itaguaré."	0	0	-46.138599395752	-23.8544006347656	37616												"Árvore com 5m de altura. Brácteas florais amareladas.; Floresta de Restinga Seca Alta."	
"2019-11-13 16:04:59-03"	UNISANTA	HUSC	1659	"Pera glabrata"	PreservedSpecimen	Plantae	Magnoliophyta			Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Rossi, L."	1999	03	26		195		"Sampaio, P.S.P.; Lima, E.S.; Martins, S.E."	1999	03	11				Brasil	"São Paulo"	Bertioga	"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto."	0	0	-46.138599395752	-23.8544006347656	37616												"Árvore, 5m de altura. Frutos esverdeados. Área aterrada.; Floresta de restinga paludosa sobre solo turfoso."	
"2019-11-13 16:04:59-03"	UNISANTA	HUSC	1733	"Pera glabrata"	PreservedSpecimen	Plantae	Magnoliophyta			Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Rossi, L."	1999	05			234		"Sampaio, P.S.P.; Martins, S.E.; Magenta, M.A.G."	1999	04	15				Brasil	"São Paulo"	Bertioga	"Guaratuba, Fazenda Três Marias, estrada da captação."	0	0	-46.138599395752	-23.8544006347656	37616												"Árvore, 6m de altura. Frutos verdes imaturos, semente negra com arilo alaranjado.; Floresta de restinga paludosa sobre solo turfoso."	
"2019-11-13 16:04:59-03"	UNISANTA	HUSC	2329	"Pera glabrata"	PreservedSpecimen	Plantae	Magnoliophyta			Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, I."	2000	02			407		"Sampaio, P.S.P.; Martins, S.E."	2000	01	20				Brasil	"São Paulo"	Bertioga	"Guaratuba, Fazenda Três Marias, estrada da captação."	0	0	-46.138599395752	-23.8544006347656	37616												"Árvore com 5m de altura. Brácteas creme.; Beira de trilha. Floresta de Restinga Paludosa Turfosa Alta."	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	10780052	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Waldir Mantovani"						"South America"	Brazil	SP	"Mogi Guaçu"	"Reserva Biológica de Mogi Guaçu"	-47.166699	-22.258301															"MANTOVANI, W. 1987. 'Análise florística e fitossociológica do estrato herbáceo-subarbustivo do cerrado na reserva biológica de Mogi Guaçu e em Itirapina, SP' Tese de doutorado (UNICAMP)"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	11020132	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Marcos Antonio Batalha, Sônia Aragaki & Waldir Mantovani"						"South America"	Brazil	SP	Pirassununga	"Cerrado de Emas"	-47.5	-22.0331															"BATALHA, M. A., ARAGAKI, S. & MANTOVANI, W. 1997. 'Florística do Cerrado de Emas (Pirassununga, SP)' Bol. Bot. Univ. São Paulo 16: 49-64."	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	12850047	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Demétrio Vasco de Toledo Filho"						"South America"	Brazil	SP	"Mogi Mirim"		-46.950001	-22.4333															"TOLEDO FILHO, D. V., LEITÃO FILHO, H. F. & RODRIGUES, T. S. 1984. 'Composição florísrtica de uma área de cerrado em Moji Mirim (SP)' Bol. Técn. IF, 38 (2): 165-175, agosto de 1984."	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	13020058	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Avanhandava	"Fazenda Paranéia"	-49.928799	-21.3682																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	13040047	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Promissão	"Assentamento Reunidas"	-49.819801	-21.457399															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	13060034	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Avanhandava	"Usina Diana"	-49.945099	-21.4																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	14890023	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	"São José dos Campos"	"Centro Tecnico Aeroespacial"	-45.858601	-23.2467																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	14900021	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	"São José dos Campos"	"Bairro Interlagos"	-45.865299	-23.2813																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	14920014	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Taubaté	"Rodovia Presidente Dutra - Área da SABESP"	-45.524898	-23.015301																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	14930026	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Taubaté	"Rodovia Carvalho Pinto"	-45.619499	-23.066099																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	203720127	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"mariana ninno rissi"						"South America"	Brazil	SP	Bauru	"Área dos posseiros."	-49.0075	-22.3347															M.N.Rissi	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26270048	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	"Boa Esperança do Sul"	"ao lado da Ripasa"	-48.467201	-22.021601																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26370042	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	"São Carlos"	"Usina da Serra. Proprietário da Fazenda -Sr. Ivo Morganti"	-48.064899	-22.046101																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26390038	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	"Ribeirão Bonito"	"Usina da Serra"	-48.050999	-22.108																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26400050	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	"Ribeirão Bonito"	"Usina da Serra - Fazenda Tamanduá"	-48.1408	-22.077801																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26410086	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Rifaina	"Córrego Bom Jesus"	-47.386101	-20.122499																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26420049	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Rifaina	"Represa Jaguara"	-47.404201	-20.098301																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26440008	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Rifaina		-47.438099	-20.0858																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26450044	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Pedregulho	"Estrada de Terra Pedregulho - Estreito"	-47.397202	-20.239401																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26460095	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Pedregulho	Estreito	-47.3069	-20.182199																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26570050	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Angatuba		-48.518398	-23.353001																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26620039	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Itirapina	"Pedágio do Broa"	-47.875599	-22.176201																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	26650025	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Brotas	"Margem da Represa do Broa"	-47.904099	-22.1873																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	50350009	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Bicudo, L. R. H.; Maimoni-Rodella, R.C.; Barbosa, S.B.; Campos, C. J."						"South America"	Brazil	SP	Pratânia	"Reserva Particular Palmeiras da Serra"	-48.743099	-22.8139																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	6760363	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Waldir Mantovani"						"South America"	Brazil	SP	"Mogi Guaçu"	"Fazenda Campininha"	-47.166699	-22.258301															"MANTOVANI, W. & MARTINS, F. R. 1993. 'Florística da Reserva Biológica de Mogi Guaçu, SP'. Acta Bot. Bras. 7(1):33-60. W. MANTOVANI, 1983. 'Composição e similaridade florística, fenologia e espectro biológico do cerrado da Reserva Biológica de Mogi Guaçu,"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	7470046	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Echaporã	"Fazenda Asa Branca"	-50.136501	-22.558001															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	7770161	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Bauru	"área pertencente a UNESP, ao Zoológico, ao Jd. Botânico e a Lauro Souza Lima"	-49.031898	-22.354601															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	7790041	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Bauru	"Horto da FEPASA"	-48.9996	-22.298099															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	7800030	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Bauru	"Horto da FEPASA / Mondelli"	-49.009998	-22.2882															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	7810040	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Pederneiras	"Horto da FEPASA"	-48.9604	-22.323299															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	7820113	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Pederneiras	"Horto da FEPASA"	-48.9604	-22.323299															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	78420023	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Ana Paula G. Savassi"						"South America"	Brazil	SP	Assis		-50.377899	-22.595301																
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	8240044	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Alberto Jorge F. Castro"						"South America"	Brazil	SP	"Santa Rita do Passa Quatro"	"Pé de Gigante"	-47.599998	-21.616899															"A. A. J. F. CASTRO, 1987. 'Florística e fitossociologia de um cerrado marginal brasileiro, Parque Estadual de Vassununga, Santa Rita do Passa Quatro, SP'. Dissertação de mestrado (Unicamp) Orientador: Fernando Roberto Martins"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	8500054	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Martinópolis	Assentamento	-51.043598	-22.2223															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	8510054	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Rancharia		-50.978802	-22.371401															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	8540014	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Giselda Durigan"						"South America"	Brazil	SP	Taciba	"Fazenda São José"	-51.291699	-22.4492															"Durigan, G.; Franco, G.A.D.C. & Siqueira, M.F. 2004. A vegetação dos remanescentes de cerrado no Estado de São Paulo. In: Bitencourt, M.D. & Mendonça, R.R. (orgs.) Viabilidade da Conservação dos Remanescentes de Cerrado no Estado de São Paulo. São Paulo:"	
"2019-11-29 10:39:29-03"	Fapesp	SINBIOTA	95970006	"Erythroxylum tortuosum"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Erythroxylaceae	Erythroxylum	tortuosum										"Ishino, M.N."						"South America"	Brazil	SP	Botucatu	"Reserva Particular Fazenda Palmeira-da-Serra"	-48.743099	-22.8139																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	23980001	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Sônia Aragaki"						"South America"	Brazil	SP	"São Paulo"	Morumbi	-46.702499	-23.5874															"Sônia Aragaki.1997. Florística e estrutura de trecho remanescente de floresta no Planalto Paulistano (SP). Dissertação de Mestrado. IB - USP, São Paulo."	
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	24030001	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Sônia Aragaki"						"South America"	Brazil	SP	"São Paulo"	Morumbi	-46.702499	-23.5874															"Sônia Aragaki.1997. Florística e estrutura de trecho remanescente de floresta no Planalto Paulistano (SP). Dissertação de Mestrado. IB - USP, São Paulo."	
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26330058	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Bocaina		-48.515999	-22.089199																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26340087	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Brotas	"Usina da Serra"	-48.032902	-22.109199																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26360074	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	"Ribeirão Bonito"		-48.182701	-22.100599																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26370087	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	"São Carlos"	"Usina da Serra. Proprietário da Fazenda -Sr. Ivo Morganti"	-48.064899	-22.046101																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26390083	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	"Ribeirão Bonito"	"Usina da Serra"	-48.050999	-22.108																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26400097	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	"Ribeirão Bonito"	"Usina da Serra - Fazenda Tamanduá"	-48.1408	-22.077801																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26410005	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Rifaina	"Córrego Bom Jesus"	-47.386101	-20.122499																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26420079	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Rifaina	"Represa Jaguara"	-47.404201	-20.098301																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26450078	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Pedregulho	"Estrada de Terra Pedregulho - Estreito"	-47.397202	-20.239401																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26460035	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Pedregulho	Estreito	-47.3069	-20.182199																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26520054	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	Olímpia	"Fazenda Redenção"	-48.9603	-20.6369																
"2019-11-29 10:39:40-03"	Fapesp	SINBIOTA	26530042	"Pera glabrata"	HumanObservation	Plantae	Magnoliophyta	Magnoliopsida		Euphorbiaceae	Pera	glabrata										"Giselda Durigan"						"South America"	Brazil	SP	"Nova Granada"	"Fazenda São João"	-49.2467	-20.552799																
