datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2014-09-16 19:40:03-03"	FSL	HFSL	2383	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Bígio, N.C."	2009	11			511		"Silva, E.L.S. da"	1986	06	06			"Southern America"	Brasil	Roraima	"Boa Vista"	"Serra Tapequém, Platô da Serra Tepequém, leste da corrutela. Arenito da Formação Roraima."	-61.833333	3.75					1800	1800									"Arvoreta com 4m, botões florais castanhos. ; DE"	
"2014-04-30 11:09:10-03"	FSL	HFSL	3107	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						574		"Sacramento, A.C.; Souza, A.C. de"	2000	01	11			"Southern America"	Brasil	Pernambuco	Tamandaré		0	0	-35.1047	-8.75972	16930		0	0									"Árvore ; DE"	
"2014-09-16 19:40:03-03"	FSL	HFSL	4421	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Silva, F. da"	1996	05	07		224		"Silva, F. da; Jesus, F.P.R. de & Nobrega, M.G."	1996	05	07			"Southern America"	Brasil	"Distrito Federal"	Brasília	"E.E. Jardim Botânico de Brasília, Córrego Cabeça de Veado. Reserva Genética. Bioma Cerrado. Mata de Galeria."	-47.85	-15.088889					1025	1150									"Árvore 13,00m. Botões florais imaturos de cor verde claro. ; DE"	
"2014-09-23 10:59:05-03"	G	G	G00172195	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Spichiger, R."	2012	01	01		7445		"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier"	1996	03	14			"AMERIQUE DU SUD"	Brazil	Alagoas	"Pedra Talhada"		-36.41666667	-9.25					550	550									"Coordinate uncertainty: Approx. in a 1'000 m. radius Image URL: No picture available on the institution's web site"	G00172195
"2014-09-23 11:02:03-03"	G	G-DC	G00318868	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		343		"Lund, P. W."	1834		00			"AMERIQUE DU SUD"	Brazil				-53.08972222	-10.77305556															"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site"	G00318868
"2014-09-23 11:02:03-03"	G	G-DC	G00318869	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		343		"Lund, P. W."	1834		00			"AMERIQUE DU SUD"	Brazil				-53.08972222	-10.77305556															"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site"	G00318869
"2014-09-23 11:02:03-03"	G	G-DC	G00318870	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		705		"Guillemin, J. B. A."	1839		00			"AMERIQUE DU SUD"	Brazil	"Rio de Janeiro"			-42.9125	-22.48222222															"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site"	G00318870
"2014-09-23 11:02:03-03"	G	G-DC	G00318872	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		238		"Weddell, H. A."	1858		00			"AMERIQUE DU SUD"	Brazil	"Rio de Janeiro"			-42.9125	-22.48222222															"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site"	G00318872
"2014-09-23 11:02:03-03"	G	G-DC	G00318874	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		3286		"Blanchet, J. S."	1841		00			"AMERIQUE DU SUD"	Brazil	Bahia	Jacobina		-40.5116667	-11.1811111															"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site"	G00318874
"2014-09-23 11:02:03-03"	G	G-DC	G00318876	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		1171		"Casaretto, G."						"AMERIQUE DU SUD"	Brazil	"Rio de Janeiro"			-43.31666667	-23															"Coordinate uncertainty: No information Image URL: No picture available on the institution's web site"	G00318876
"2014-09-23 11:02:03-03"	G	G-DC	G00318882	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	CAT.HERB.PRODR.	2012	01	01		3877		"Blanchet, J. S."						"AMERIQUE DU SUD"	Brazil	Bahia	Jacobina		-40.5116667	-11.1811111															"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site"	G00318882
"2014-09-26 12:03:55-03"	FEMACT	MIRR	2968	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata								9060		"Ferreira, C.A.C.; Ramos, J.F.; Batista, E.; Coêlho, J.A."	1987	08	21				Brasil	Roraima	"São Luís"	"Caracaraí (BR-174) próximo ao Equador, Entre kms 350 e 355 da Estrada Manaus-Caracaraí (BR-174) próximo ao Equador"	-60.75	0					0	0									"Campina fechada, solo arenoso.&nf;Arbusto até 2 m de altura; flores e botões cremes.; Campina fechada, solo arenoso.&nf; ; DE"	
"2013-07-03 10:48:50-03"	EBDA	BAH	4437	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Poepping."	"S. A. Mori"	1982				668		"André M. de Carvalho, L. ª M."	1981	04	26				Brasil	Bahia	Ilhéus	"Mun. de Ilhéus. Estrada Pontal/Olivença, Km 5 ao Sul de Ilhéus. Restinga arbustiva e brejo."	0	0	-39.0494	-14.7889	61245												"Árvore com ca. 6,0m de altura. Folhas discolor Flôres com perianto amarelado, esverdeado. Frequente na área."	
"2013-07-03 10:48:50-03"	EBDA	BAH	7331	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		Baill	"H. P. Bautista/J. D. C. A. Ferreira"	1984	10					"M. Messias Santos & J. C. A. Lima"	1984	07	28				Brasil	Bahia	Prado	"Brasil, Bahia, Mun. De Prada, Próximo ao rio Prado"	0	0	-39.2208	-17.3411	53161		40	40									"Arvore com 2 m de altura, diametro à altura do peito 8cm diâmetro da copa 0,50m. Frutos verdes, arredondados, dispostos conforme frutos de café. Folhas coriáceas, lisas e brilhosas. Frequencia baixa."	
"2013-07-03 10:48:50-03"	EBDA	BAH	7937	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"H. P. Bautista"	1987	09			1105		"H. P. Bautista & A. C. Sarmento,"	1986	04	10				Brasil	Bahia	Utinga	"Brasil, Bahia, Munic. De Utinga próximo a Faz. Baixa do Meio."	0	0	-41.0944	-12.0817	24937		750	750									"Planta feminina com flores e frutos secos e imaturos."	
"2015-02-23 14:16:57-03"	E	E	E00100017	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata								"R 8206V"		"Ratter, J.A.; Bridgewater, S. & Filho, J. Fonsêca"	1999	08	12				Brasil				0	0										"herbarium specimen of unspecified type"		BGBASE:109504			"<a href=\"http://data.rbge.org.uk/herb/E00100017\" target=\"_blank\">more info</a>"	E00100017
"2015-02-23 14:16:57-03"	E	E	E00104929	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata								16-13375		"Gottsberger, I.S. & Gottsberger, G.K."	1975	03	13				Brasil				0	0										"herbarium specimen of unspecified type"		BGBASE:114666			"<a href=\"http://data.rbge.org.uk/herb/E00104929\" target=\"_blank\">more info</a>"	E00104929
"2015-02-23 14:16:57-03"	E	E	E00161400	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata								A459		"Ibáñez García, A. & Bridgewater, S."	1996	10	28				Brasil				0	0										"herbarium specimen of unspecified type"		BGBASE:169062			"<a href=\"http://data.rbge.org.uk/herb/E00161400\" target=\"_blank\">more info</a>"	E00161400
"2015-02-23 14:16:57-03"	E	E	E00295085	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata								89		"Brooks, R.R.; Reeves, R.D.; Baker, A.J.M.; Rizzo, J.A."	1988	04	13				Brasil				0	0										"herbarium specimen of unspecified type"		BGBASE:305505			"<a href=\"http://data.rbge.org.uk/herb/E00295085\" target=\"_blank\">more info</a>"	E00295085
"2014-12-18 15:41:09-02"	UNICAP	HUCPE	1576	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						45		"Falcão, M."	1995	09	30				Brasil	Pernambuco	Igarassu	"Refúgio Ecológico Charles Darwin."	-34.87481	-7.832298															"Árvore cerca de 16cm de altura; caule marrom acinzentado, folha na face ventral com brilho aparente; botões florais verde-castanhos."	
"2015-07-02 14:01:47-03"	JBP	HPL	7514	"Pera cf. glabrata"	S	Plantae				Euphorbiaceae	Pera	"cf. glabrata"		"(Schott) Baill."	"I. Cordeiro"	2009	07	10		5101		"J. Paula-Souza, R. Tsuji et al."	2005	01	30				Brasil	BA	"Rio de Contas"	"Coletado ca. 31km de Jussiape, em direção a Rio de Contas - em área de cerrado. S 13° 36' 56\"; W 41° 45' 54\" - 960 m.s.m."	0	0	-41.8114	-13.5789	49773													
"2015-07-02 14:55:24-03"	JBP	HPL	10671	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"I. Cordeiro"	2009	07	10		6197		"Paula-Souza, J. et al."	2006	07	19				Brasil	BA	Una	"Coletado na estrada para Ilhéus, km 20; em área de mata."	-39.0325	-15.221111					40	40										
"2015-07-02 14:01:47-03"	JBP	HPL	10831	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"J.A. Pastore"	2002	02	13		1111		"J.A. Pastore & C. Moura"	2002	02	01				Brasil	SP	"São Vicente"	"Coletado no Parque Estadual Xixová-Japuí, trilha da pedreira, segundo acesso sentido costeira. S 23° 58' 37\" - 24° 02' 06\"; W 46° 22' 19\" - 46° 24' 42\""	0	0	-46.39	-23.96	25482													
"2015-07-02 14:01:47-03"	JBP	HPL	2942	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"Poepp. ex Baill."	"E.R. Salviani & H. Lorenzi"	1998	05	20		2		"H. Lorenzi"	1998	05	20				Brasil	SP	"Mogi Mirim"	"Estrada a esquerda no horto de Mogi Mirim, próximo a Licania humilis."	0	0	-46.95	-22.43	19575													
"2015-07-02 14:55:24-03"	JBP	HPL	4093	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"Poepp ex Ball"	"H. Lorenzi"	2005	05	20		5370		"H. Lorenzi"	2005	05	20				Brasil	GO	Cristalina	"Divisa de MG, (BR 251) Cerrado próximo a mata ciliar com buritis, do córrego arrependido."	-47.327278	-16.249611					858	858										
"2015-07-02 14:55:24-03"	JBP	HPL	4096	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"Poepp. ex Baill."	"H. Lorenzi"	2005	05	20		5372		"H. Lorenzi"	2005	05	20				Brasil	GO	Cristalina	"Divisa de MG, (BR 251) Cerrado próximo a mata ciliar com buritis, do córrego arrependido."	-47.327278	-16.249611					858	858										
"2015-07-02 14:03:40-03"	JBP	HPL	7515	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"V.C. Souza"	2012	05	29		5015		"J. Paula-Souza, R. Tsuji et al."	2005	01	29				Brasil	BA	Palmeira	"Coletado na estrada para Pratinha - em área de cerrado. S 12° 25' 42\"; W 41° 30' 19\" - 810 m.s.m."	0	0																
"2015-07-02 14:01:47-03"	JBP	HPL	8920	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata			"R. Tsuji"	2007	05	09		1989		"R. Tsuji"	2007	05	09				Brasil	SP	Cananéia	"Coletado a beira de rodovia; em área de mata de restinga."	0	0	-47.92	-25.01	37574													
"2015-07-02 14:01:47-03"	JBP	HPL	9556	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata			"R. Tsuji"	2007	11	27		2320		"R. Tsuji"	2007	11	27				Brasil	MG	Barbacena	"Coletado nas proximidades do município de Barbacena; em bosque próximo à localidade de Bananal (bairro); ca. 1km antes da divisa com Barroso-MG."	0	0	-43.7736	-21.2258	27982													
"2015-05-20 10:34:51-03"	UFERSA	MOSS	9423	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Oliveira, M."	2007				2639		"Oliveira, M."	2007	01	13			"América do Sul"	Brasil	Pernambuco	Ipojuca	"Maracaípe, R.P.P.N. Nossa Senhora do Oiteiro de Maracaípe."	-35.018056	-8.53					12	12					0				"Árvore com mais ou menos 10 m. de altura; coletado em restinga arbustiva-arbórea, densa; freqüênte; botões florais esverdeados."	
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	100237669	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"A. Amorim"	1993				"Amorim 1373"		"André M. Amorim"	1993	09	14			"South America"	Brazil	Bahia		"Município de Una, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana."	-39.0833333	-15.15																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100185087	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						"Barreto 28"		"S.M. Barreto"	1993	03	05			"South America"	Brazil	"Rio de Janeiro"		"Silva Jardim. Reserva Biológica Poço das Antas. Trilha do Morro do Calcario. Área P10A."	-42.25	-22.5																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100224886	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"L. Gillespie"	1997				"Silva 504"		"J.A. Silva"	1986	07	30			"South America"	Brazil	Roraima		"Boa Vista. Estrada das Confianças I, II, III. Beira de estrada. Solo argiloso."	-60.6666667	2.8333333																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100224889	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"A. Vicentini"	2000				"Sothers 742"		"Cynthia A. Sothers"	1996	01	16			"South America"	Brazil	Amazonas		"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26."	-59.9666667	-2.8833333																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100224890	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"A. Vicentini"	2000				"Ribeiro 1443"		"José Eduardo L. da S. Ribeiro"	1994	09	28			"South America"	Brazil	Amazonas		"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26."	-59.9666667	-2.8833333																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100224891	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"G.L. Webster (DAV)"	1999				"Thomas 9549"		"W. Wayt Thomas"	1993	01	17			"South America"	Brazil	Bahia	Ilhéus	Sambaitaba.	-39.1	-14.6666667																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100224892	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"E.L. Catharino"	1995				"Rodrigues 295"		"E. Rodrigues"	1994	03	25			"South America"	Brazil	Sergipe		"Jaboticabal, Fazenda Santa Izabel, margem esquerda do Rio Mogi Guaçu."	0	0																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100232029	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"G. Bromley"	1980				"Harley 18407"		"R.M. Harley"	1977	01	30			"South America"	Brazil	Bahia		"65 km NE of Itabuna, at the mouth of the Rio de Contas on the N bank opposite Itacaré."	-39	-14.2666667																
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100237655	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Kallunki"	1999				"Irwin 27771"		"Howard S. Irwin"	1970	03	17			"South America"	Brazil	"Minas Gerais"		"Gallery margin. Cut-over gallery forest and adjacent outcrops, Rio Jequití, ca. 25 km E of Diamantina."	0	0					790	790										
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100237656	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Kallunki"	1999				"Irwin 26346"		"Howard S. Irwin"	1970	02	08			"South America"	Brazil	"Minas Gerais"		"In bud. Cerrado, ca. 2 km N of Paracatú."	0	0					700	700										
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100237657	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Kallunki"	1999				"Irwin 32091"		"Howard S. Irwin"	1971	03	17			"South America"	Brazil	Goiás		"Cerrado slopes, ca. 20 km S of São João da Aliança."	0	0					1000	1000										
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100237659	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Kallunki"	1999				"Irwin 29166"		"Howard S. Irwin|R.M. Harley|Eunice Onishi"	1971	01	26			"South America"	Brazil	"Minas Gerais"		"Wooded valley, base of Serra da Caraça."	0	0					1500	1750										
"2016-10-10 10:26:31-03"	MOBOT	MOBOT_BR	100237663	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Kallunki"	1999				"Irwin 30985"		"Howard S. Irwin"	1971	02	25			"South America"	Brazil	Bahia		"Gallery. Cut-over gallery, exposed rocks, and adjacent cerrado, Rio Riachão, ca. 27 km N of Seabra, road to Agua de Rega."	0	0					1000	1000										
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	2968520	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Joaquim Falcão"	1966				"LUCIA 174"		"* LUCIA"	1966	10	25			"South America"	Brazil	"Rio de Janeiro"		"(Antiga Guanabara), Restinga de Marambaia."	0	0																
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	100237670	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"A. Amorim"	1994				"Amorim 1618"		"André M. Amorim"	1994	03	30			"South America"	Brazil	Bahia		"Município de Una, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana."	-39.0833333	-15.15																
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	100809614	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Kallunki"	2014				"Pereira 504"		"L.A. Pereira"	2012	12	13			"South America"	Brazil	Paraíba	Mamanguape	"Reserva Biológica Guaribas."	0	0	-35.1261	-6.83861	36853													
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	100852447	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						"Gadelha Neto 3504"		"P.C. Gadelha Neto"	2013	04	11			"South America"	Brazil	"Rio Grande do Norte"	Parnamirim	"Mata do Jiqui: Loteamento. Floresta Estacional Semidecidual das Terras Baixas."	-35.2005556	-5.9172223					27	27										
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	100867162	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						"Guedes 23177"		"M.L. Guedes|et al."	2014	11	29			"South America"	Brazil	Bahia	"Porto Seguro"	"Extremo Sul, Refugio Ecocapivara, Caminho para Trancoso."	-39.2916666	-16.4147222					115	115										
"2016-10-10 10:26:36-03"	MOBOT	MOBOT_BR	152082	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"R.L. Liesner (MO)"	1996				"Gentry 58743"	87-183	"Alwyn H. Gentry|A. da Silva"	1987	08	27			"South America"	Brazil	"São Paulo"		"Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 3"	-46.0833333	-22.8666667					550	550										
"2016-10-10 10:26:36-03"	MOBOT	MOBOT_BR	161351	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"R.Liesner (MO)"	1992				"Peixoto 3060"	85-3	"Ariane L. Peixoto|et al."	1985	01	31			"South America"	Brazil	"Espírito Santo"		"Linhares, Reserva Florestal de CVRD. Córrego do Dourado."	0	0																
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	2455160	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Schinini, A., //"	1990				"Krapovickas 43538"		"Antonio Krapovickas|Carmen L. Cristóbal"	1990	02	01			"South America"	Brazil	"Santa Catarina"		"Barra Velha. Itajuba"	0	0																
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	2455178	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						"Reiche 5150"		"C.F. Reiche"	1953	01	09			"South America"	Brazil	"Santa Catarina"		"Araquari. Barra do Sul"	0	0					5	5										
"2016-10-10 10:26:35-03"	MOBOT	MOBOT_BR	2904293	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Ronald Liesner"	1996				"Heringer 6782"		"Ezechias P. Heringer"	1981					"South America"	Brazil	"Distrito Federal"		"Bacia do Rio Sao Bartolomeu."	-47.9166667	-16.8																
