datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-02-20 14:07:54-03"	INPA	INPA	176800	"Erythroxylum tortuosum"	S	Plantae	"Dicotyledon Com-Clade"		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Loiola, MIB"	1998				2476		"Macêdo, M"	1989	12	12			"Southern America"	Brasil	"Mato Grosso"	Cuiabá	"Cuiabá, Instituto Linguístico."	0	0	-56.0966987609863	-15.5960998535156	74875													INPA0176800
"2019-02-20 14:07:54-03"	INPA	INPA	176971	"Erythroxylum tortuosum"	S	Plantae	"Dicotyledon Com-Clade"		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Loiola, MIB"	1998				1933		"Macêdo, M"	1990	10	17			"Southern America"	Brasil	"Mato Grosso"	Cuiabá	"Cuiabá, Instituto Linguístico."	0	0	-56.0966987609863	-15.5960998535156	74875													INPA0176971
"2019-02-20 14:07:54-03"	INPA	INPA	37394	"Erythroxylum tortuosum"	S	Plantae	"Dicotyledon Com-Clade"		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"H.Y.A.; Barroso, GM; Amaral Junior, A"					1054		"Amaral Junior, A"	1972	09	01			"Southern America"	Brasil	"São Paulo"	Botucatu	"Próximo ao aeroporto municipal, local que sofre queimadas anuais"	0	0	-48.439998626709	-22.8799991607666	40412		880	880										INPA0037394
"2019-02-20 14:07:54-03"	INPA	INPA	42324	"Erythroxylum tortuosum"	S	Plantae	"Dicotyledon Com-Clade"		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"	1982				18845		"Prance, GT"	1973	10	12			"Southern America"	Brasil	"Mato Grosso"	"Chapada dos Guimarães"	"Just above Cachoeira Furada, Reserve Buriti"	0	0	-55.749698638916	-15.460599899292	107042		720	720										INPA0042324
"2016-09-19 15:44:25-03"	UnB	UB	10886	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Proença, CEB"					102		"Gomes, BM; Brito, DS; Mendes, VC"	2000	11	10			"Southern America"	Brasil	"Distrito Federal"	Gama	"Parque Recreativo e Reserva Ecológica do Gama"	-48.05	-16.05					850	850									"Fruto maduro vermelho e jovem alaranjado.; Arvoreta 2,5m. Fruto vermelho, alaranjado.; Cerrado."	
"2019-06-27 14:30:34-03"	UnB	UB	108884	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Costa-Lima, JL"	2008	07	24		3537		"Proença, CEB; Harris, SA"	2008	07	24			"Southern America"	Brasil	Goiás	Pirenópolis	"Parque Estadual da Serra dos Pirineus. RPPN Vargem Grande"	-48.916667	-15.8															"Fotos S.A. Harris; Erva 0,6m. Flor rosa; Beira pedregosa de córrego."	
"2016-09-19 15:44:25-03"	UnB	UB	111347	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Marinho, ASL"	2010	07			156		"Cezare, CHG; Souza-Silva, S; Raimundo, R"	2007	09	27			"Southern America"	Brasil	Goiás	Luziânia	"Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório"	-47.9477	-16.7784					758	758									"frutos imaturos; Arbusto 0,8m. Fruto verde.; Cerrado ralo, sobre solo pedregoso. Topologia: Inclinado."	
"2016-09-19 15:44:25-03"	UnB	UB	111545	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Marinho, ASL"	2009				375		"Cezare, CHG; Souza-Silva, S; Machado Neto, A"	2007	12	08			"Southern America"	Brasil	Goiás	Luziânia	"Hidrelétrica de Corumbá III, área de influência do empreendimento"	-48.0123	-16.7176					798	798									"Árvore 1,2m. Flor ausente, botão floral verde; Cerrado ralo. Topologia: Inclinado."	
"2019-06-27 14:30:34-03"	UnB	UB	112148	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Costa-Lima, JL"	2018	07	05		9136		"Delprete, PG; Klein, VLG"	2004	11	06			"Southern America"	Brasil	Goiás	Pirenópolis	"Serra dos Pireneus. Sítio Vereda do Cristal. Perto do Chalé de propriedade de Fernando Madueño"	-48.889167	-15.824722					1020	1020									"Botões florais marrons.; Arbusto 2m; Cerrado. Solo: Solo com afloramento rochoso."	
"2016-09-19 15:44:25-03"	UnB	UB	11780	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Taxonomy Class of Universidade de Brasília"					1576		"Taxonomy Class of Universidade de Brasília; Proença, CEB"	2002	05	07			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Parque Olhos D'Água - Asa Norte, Plano Piloto"	-47.887778	-15.744444					1050	1050									"Estéril; Árvore 1,50m; Cerrado perturbado."	
"2016-09-19 15:44:25-03"	UnB	UB	146520	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Kuhlmann, M"	2009	11	10		132		"Kuhlmann, MP"	2009	11	10			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Jardim Botânico de Brasília"	-47.838419	-15.879244															"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 1m de altura. Fruto vermelho. Zoocórico; Cerrado sentido restrito"	
"2016-09-19 15:44:25-03"	UnB	UB	14721	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Proença, CEB"					2957		"Proença, CEB; Harris, SA"	2004	09	19			"Southern America"	Brasil	Goiás	Pirenópolis	"Estrada entre Pirenópolis e o Parque Estadual da Serra do Pirineus"	-48.910556	-15.837222					900	1100									"Caule muito escurecido.; Arbusto 1,3m. Flor branca; Campo cerrado. Topologia: Encosta. Solo: Solo arenoso."	
"2016-09-19 15:44:25-03"	UnB	UB	149964	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito					711		"Amorim, EH"	2003	09	27			"Southern America"	Brasil	"Minas Gerais"	Perdizes	"EPDA-Galheiro. Céu Cavalo, Estação Ambiental Galheiro"	0	0	-47.2928009033203	-19.3528003692627	45889												"Arbusto 1m, cálice verde, corola alva; Cerrado rupestre"	
"2016-09-19 15:44:25-03"	UnB	UB	149965	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito	1973				s.n.		"Gottsberger, IS"	1972	06	29			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N. of Botucatu. Along the São Manuel-Piracicaba highway. Near ws-PR station 13 de Maio. Alt. ca. 550m"	0	0	-48.439998626709	-22.8799991607666	40412												"Xeromorphic tree e scrub woodland form , on gentle slope; Cerrado"	
"2016-09-19 15:44:25-03"	UnB	UB	149966	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Walter, BMT"	1989				1291		"Mendonça, RC"	1989	03	05			"Southern America"	Brasil	"Minas Gerais"	Paracatu	"Fazenda Acangaú"	0	0	-46.874698638916	-17.2222003936768	72344												"Latossolo vermelho; Arbusto 80cm alt., flores cremes, botão floral esverdeado; Cerrado"	
"2016-09-19 15:44:25-03"	UnB	UB	149967	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito					7903		"Ratter, JA"	1997	11	04			"Southern America"	Brasil	Tocantins	Caseara	"12Km from Caseara on the road to Marianópolis do Tocantins. Alt. 250m"	0	0	-49.9556007385254	-9.27832984924316	46097												"Small shrub 1m tall; Campo cerrado"	
"2016-09-19 15:44:25-03"	UnB	UB	149968	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito					7953		"Ratter, JA"	1997	11	08			"Southern America"	Brasil	Tocantins	Natividade	"50km trom Natividade on the road to São Vatério de Natividade. Alt. 416m"	0	0	-47.7233009338379	-11.7096996307373	59394												"Shrub 1m tall with thick stem, 7cm in diameter. Bark very thick, corky, fluted. Ripe fruits orange-red; Campo cerrado"	
"2016-09-19 15:44:25-03"	UnB	UB	149969	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito	1973				2100721		"Gottsberger, IS"	1970	10	29			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N. of Botucatu. Along the São Manuel-Piracicaba highway. Near ws-PR station 13 de Maio. Alt. ca. 550m"	0	0	-48.439998626709	-22.8799991607666	40412												Cerrado	
"2016-09-19 15:44:25-03"	UnB	UB	160104	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Junqueira, DI"	2009	10	28		598		"Junqueira, DI"	2009	10	28			"Southern America"	Brasil	Goiás	"Caldas Novas"	"Parque Estadual Serra de Caldas Novas"	0	0	-48.625	-17.74169921875	36612												"Arvoreta 3m.; Cerrado rupestre"	
"2018-07-27 13:59:16-03"	UnB	UB	177914	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Costa-Lima, JL"	2018	07	05		3842		"Goodland, R"	1967	09	14			"Southern America"	Brasil	"Minas Gerais"	"Monte Alegre de Minas"	"Minicípio de Monte Alegre de Minas: 75 km west of Uberlândia on highway BR-71."	0	0	-48.8807983398438	-18.8705997467041	45497												"Voucher for phytosociological study, collected at Stand 246.; Tree 4 m tall. Common in this stand.; \"Campo-sujo\" (very open xeromorphic scrub savanna)."	
"2016-09-19 15:44:25-03"	UnB	UB	182921	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Santos, JR"					490		"Santos, JR; Moreira, GA; Nogueira, LMG"	2006	09	14			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria"	0	0	-47.9296989440918	-15.7797002792358	70570												"Árvore com 2m de altura. Botões verdes; Cerrado sensu stricto típico. Relevo plano. Cambissolo arenso"	
"2016-09-19 15:44:25-03"	UnB	UB	260	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					393		"Gottsberger, IS"	1970	10	02			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	261	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1971	09	03			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro. SQ 96R-3971.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	262	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1971	10	22			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 6-20-1X10-221071.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	263	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					s.n.		"Gottsberger, IS"	1972	06	22			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro. &nf;SQ 100R-4-21972.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	264	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1972	09	21			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	0	0	-48.439998626709	-22.8799991607666	40412												.	
"2016-09-19 15:44:25-03"	UnB	UB	265	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1972	09	28			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 295R-28972.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	266	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1972	09	28			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 295R-191072.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	267	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1972	10	19			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro. &nf;SQ 295R-191072.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	268	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1973	12	28			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro.&nf;SQ 32R-281273.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	269	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					9931		"Plowman, TC"	1980	04	02			"Southern America"	Brasil	"Distrito Federal"	Brasília	"15 Km S de Brasília Reserva do IBGE"	-47.866667	-15.933333					1160	1160									"D50cm# Detalhes vegetativos.; Arbusto 0,5m; ."	
"2016-09-19 15:44:25-03"	UnB	UB	270	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					9956		"Plowman, TC"	1980	04	03			"Southern America"	Brasil	"Distrito Federal"	Brasília	"DF 5 a 25 KM da BR 020"	-48.05	-15.6					1170	1170									"D70cm# Arbusto retorcido.; Arbusto 0,7m; ."	
"2016-09-19 15:44:25-03"	UnB	UB	271	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					9959		"Plowman, TC"	1980	04	03			"Southern America"	Brasil	"Distrito Federal"	Brasília	"DF 5 a 27 KM W da BR 020"	-48.033333	-15.533333					1125	1125									"Detalhes vegetativos; Cerrado queimado. Topologia: Aclive. Solo: Arenoso e rochoso."	
"2016-09-19 15:44:25-03"	UnB	UB	272	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					5545		"Irwin, HS; Soderstrom, TR"	1964	08	24			"Southern America"	Brasil	"Minas Gerais"			0	0															"D1M# Arbusto retorcido. Aspectos vegetativos.; Arbusto 1m. Flor branca; Cerrado."	
"2016-09-19 15:44:25-03"	UnB	UB	273	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					5585		"Irwin, HS; Soderstrom, TR"	1964	08	26			"Southern America"	Brasil	"Distrito Federal"	Brasília	"20 Km S de Brasília estrada para Belo Horizonte"	0	0	-47.9296989440918	-15.7797002792358	70570		850	850									"D1M# Aspectos vegetativos.; Arbusto 1m. Flor branca; Cerrado."	
"2016-09-19 15:44:25-03"	UnB	UB	274	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					5587		"Irwin, HS; Soderstrom, TR"	1964	08	26			"Southern America"	Brasil	"Distrito Federal"	Brasília	"20 Km S de Brasília estrada para Belo Horizonte"	0	0	-47.9296989440918	-15.7797002792358	70570		850	850									"D1,5M# Aspectos vegetativos.; Arbusto 1,5m. Flor branca; Cerrado."	
"2016-09-19 15:44:25-03"	UnB	UB	275	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					6273		"Anderson, WR; et al."	1963	03	04			"Southern America"	Brasil	Goiás	"Alto Paraíso de Goiás"	"7 Km N de Alto Paraíso pela estrada"	0	0	-47.5099983215332	-14.1324996948242	44724		1500	1500									"D50cmX10cm# Chapada dos Veadeiros.; Arbusto 0,5m x 10cm. Flor branco-esverdeado; Campo cerrado récem queimado. Solo: Solo vermelho."	
"2016-09-19 15:44:25-03"	UnB	UB	276	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					7897		"Anderson, WR; et al."	1973	03	24			"Southern America"	Brasil	Goiás	"São João d'Aliança"	"1Km E da cidade"	0	0	-47.5247001647949	-14.7055997848511	91641		1100	1100									"D50cm# Serra Geral do Paraná.; Arbusto 0,5m. Fruto verde.; Campo sujo."	
"2016-09-19 15:44:25-03"	UnB	UB	277	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					2841		"Gibbs, PE; et al."	1976	09	09			"Southern America"	Brasil	Goiás	"Caldas Novas"	"25 Km E da cidade rumo a Catalão"	0	0	-48.625	-17.74169921875	36612												"D2M#.; Arbusto 2m. Flor branco-creme; Campo rupestre."	
"2016-09-19 15:44:25-03"	UnB	UB	278	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					5061		"Eiten, G; Eiten, LT"	1962	12	13			"Southern America"	Brasil	"São Paulo"	"Mogi Guaçu"	"Fazendinha Campininha 4,5 Km NNW da Pádua Sales"	-47.133333	-22.25					575	575									"D1,25MX5cm#.; Arbusto 1,25m x 5cm. Fruto vermelho.; Brejo."	
"2018-04-25 16:46:23-03"	UnB	UB	279	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					42		"Haridasan, M"	1981	08	10			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Fazenda Água Limpa, Fazenda Água Limpa"	-47.916667	-15.95															"Cerrado C1.; Cerrado."	
"2016-09-19 15:44:25-03"	UnB	UB	280	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Ratter, JA"					2423		"Ratter, JA; Fonsêca, SG; et al."	1972	09	19			"Southern America"	Brasil	Goiás	"Padre Bernardo"	"Fazenda Lagoa Santa 140 Km N de Brasília"	-48.583333	-15.5															"D1,5M#.; Arbusto 1,5m. Flor branca; Cerrado."	
"2018-04-25 16:46:23-03"	UnB	UB	281	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Barbosa, AVG"					3		"Paixão, ILSC"	1980	11				"Southern America"	Brasil	"Distrito Federal"	Brasília	"Fazenda Água Limpa, Fazenda Água Limpa"	-47.916667	-15.95															"Arbusto; Cerrado."	
"2016-09-19 15:44:25-03"	UnB	UB	282	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					3365		"Heringer, EP"	1954	03	13			"Southern America"	Brasil	"Minas Gerais"	Paraopeba	"Horto Florestal de Paraopeba"	0	0	-44.4042015075684	-19.2744007110596	26090												"Folhas duras, nativa do horto.; Árvore; Cerrado."	
"2016-09-19 15:44:25-03"	UnB	UB	283	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"					1659		"Heringer, EP"	1976	09	21			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Futura sede do IBDF"	0	0	-47.9296989440918	-15.7797002792358	70570												"D2M# Caulifloria.; Arbusto 2m. Flor branca; Cerrado arborizado."	
"2016-09-19 15:44:25-03"	UnB	UB	285	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Júnior, A"					2100		"Gottsberger, IS"	1970	10	29			"Southern America"	Brasil	"São Paulo"	Botucatu	"18 Km N Botucatu estrada São Manuel-Piracicaba"	-48.416667	-22.75					550	550									"Próximo a estação 13 de maio da antiga estrada de ferro. SQ. 721.; Cerrado. Topologia: Encosta suave."	
"2016-09-19 15:44:25-03"	UnB	UB	5547	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Proença, CEB"					1361		"Proença, CEB; Moretto, GL"	1996	01	06			"Southern America"	Brasil	Goiás	Cristalina	"RPPN Linda Serra dos Topázios"	-47.666667	-16.75															"Casca cinza gretada e fissurada; frutos imaturos amarelo-alaranjado; foto.; Arvoreta 1,2m. Fruto vermelho-alaranjado.; Cerrado. Topologia: Plano. Solo: Solo arenoso, cascalhento com rochas grandes."	
"2015-12-02 09:42:37-02"	UnB	UB	88328	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito					2915		"Munhoz, CBR"	2003	09	13			"Southern America"	Brasil	"Distrito Federal"	"Riacho Fundo"	"Fazenda Sucupira"	-48.016667	-15.883333																
"2016-09-19 15:44:25-03"	UnB	UB	88865	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	Incógnito					81		"Santos, FM"	2003	09	25			"Southern America"	Brasil	"Distrito Federal"	"Riacho Fundo"	"Fazenda Sucupira"	-47.509333	-14.072694															"Flor branca. Fruto verde.; ."	
"2015-12-02 09:42:37-02"	UnB	UB	98699	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Barbosa, AVG"					MH346		"Haridasan, M"	1983	08				"Southern America"	Brasil	"Distrito Federal"	Planaltina	"Centro de Pesquisa Agropecuária do Cerrado - EMBRAPA"	0	0																
"2015-12-02 09:42:37-02"	UnB	UB	98700	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Barbosa, AVG"					2423		"Ratter, JA"	1972	09	19			"Southern America"	Brasil	Goiás	"Padre Bernardo"	"Padre Bernardo"	-48.583333	-15.5																
"2016-09-19 15:44:25-03"	UnB	UB	98834	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Proença, CEB"					6		Desconhecido	2003	11	13			"Southern America"	Brasil	"Distrito Federal"	Planaltina	"Águas Emendadas"	-47.55	-15.533333															"Fruto verdes, laranjas.; ."	
"2016-09-19 15:44:25-03"	UnB	UB	98835	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Barbosa, AVG"					5360		"Kirkbride Junior, JH"	1983	08	29			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Fazenda Água Limpa - Universidade de Brasília"	-47.916667	-15.966667															.	
"2019-06-27 14:30:34-03"	UnB	UB	98836	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Mendonça, JO"					21220998		"Gottsberger, GK"	1998	09	22			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Águas Emendadas"	-47.583333	-15.583333															.	
"2018-04-25 16:46:23-03"	UnB	UB	98837	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Mendonça, JO"					NH42		"Haridasan, M"						"Southern America"	Brasil	"Distrito Federal"	Brasília	"Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília"	-47.916667	-15.95																
"2016-09-19 15:44:25-03"	UnB	UB	98838	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Mendonça, JO"					16569		"Heringer, EP"	1976	09	21			"Southern America"	Brasil	"Distrito Federal"	Brasília	IBDF	0	0	-47.9296989440918	-15.7797002792358	70570												"Flor brancas; ."	
"2016-09-19 15:44:25-03"	UnB	UB	98839	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Mendonça, JO"					s.n.Fazend		"Grandi, TSM"	1980	08	26			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Fazenda Água Limpa - Universidade de Brasília"	-47.9	-15.95															.	
"2016-09-19 15:44:25-03"	UnB	UB	98843	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Barbosa, AVG"					977		"Barros, M"	1985	04	29			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Fazenda Água Limpa - Universidade de Brasília"	-47.916667	-15.966667															"Flor alva; ."	
"2016-09-19 15:44:25-03"	UnB	UB	98844	"Erythroxylum tortuosum"	S	Plantae	Dicotyledoneae			Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral, A; Mendonça, JO"					4		"Nascimento, EA"	1981	05	05			"Southern America"	Brasil	"Distrito Federal"	Brasília	"L2 Norte"	-47.866667	-15.75															"Flor brancas; ."	
